city,date,PM2.5,PM10,AQI,AQI_Bucket
Visakhapatnam,08-01-17,57.31,92.42,108,Moderate
Visakhapatnam,09-01-17,56.08,95.9,103,Moderate
Visakhapatnam,10-01-17,61.58,96.12,108,Moderate
Visakhapatnam,11-01-17,55.21,97.03,102,Moderate
Visakhapatnam,12-01-17,66.21,107.1,107,Moderate
Visakhapatnam,13-01-17,71.24,111.64,121,Moderate
Visakhapatnam,14-01-17,73.17,113.17,144,Moderate
Visakhapatnam,15-01-17,76.86,123.73,148,Moderate
Visakhapatnam,16-01-17,67.81,108.77,136,Moderate
Visakhapatnam,17-01-17,68.03,111.45,137,Moderate
Visakhapatnam,18-01-17,62.88,102.81,124,Moderate
Visakhapatnam,19-01-17,77.1,107.71,139,Moderate
Visakhapatnam,20-01-17,80.78,122.62,166,Moderate
Visakhapatnam,21-01-17,80.65,120.43,236,Poor
Visakhapatnam,22-01-17,74.57,122.65,156,Moderate
Visakhapatnam,23-01-17,63.88,114.71,126,Moderate
Visakhapatnam,24-01-17,55.47,103.58,108,Moderate
Visakhapatnam,25-01-17,68.84,118.21,101,Moderate
Visakhapatnam,26-01-17,82.19,127.59,173,Moderate
Visakhapatnam,27-01-17,68.09,106.33,190,Moderate
Visakhapatnam,28-01-17,90.15,165.54,178,Moderate
Visakhapatnam,29-01-17,68.13,109.16,183,Moderate
Visakhapatnam,30-01-17,84.78,144.43,177,Moderate
Visakhapatnam,31-01-17,95.17,154.56,214,Poor
Visakhapatnam,01-02-17,93.11,149.8,221,Poor
Visakhapatnam,02-02-17,64.85,125.5,158,Moderate
Visakhapatnam,03-02-17,95.92,172.76,177,Moderate
Visakhapatnam,04-02-17,96.96,170.32,255,Poor
Visakhapatnam,05-02-17,98.42,191.04,227,Poor
Visakhapatnam,06-02-17,90.31,159.65,214,Poor
Visakhapatnam,07-02-17,86.33,161.9,137,Moderate
Visakhapatnam,08-02-17,97.24,177.05,198,Moderate
Visakhapatnam,09-02-17,108.49,191.72,265,Poor
Visakhapatnam,10-02-17,90.15,158.52,228,Poor
Visakhapatnam,11-02-17,72.66,134.1,168,Moderate
Visakhapatnam,12-02-17,50.1,92.38,107,Moderate
Visakhapatnam,13-02-17,47.32,108.45,118,Moderate
Visakhapatnam,14-02-17,54.3,122.19,146,Moderate
Visakhapatnam,15-02-17,74.8,181.65,158,Moderate
Visakhapatnam,16-02-17,103.57,205.91,219,Poor
Visakhapatnam,17-02-17,69.93,177.61,196,Moderate
Visakhapatnam,18-02-17,90.56,171.09,191,Moderate
Visakhapatnam,19-02-17,78.47,143.79,166,Moderate
Visakhapatnam,20-02-17,78.02,138.38,184,Moderate
Visakhapatnam,21-02-17,61.52,116.64,158,Moderate
Visakhapatnam,22-02-17,48.68,110.73,144,Moderate
Visakhapatnam,23-02-17,50.3,116.4,141,Moderate
Visakhapatnam,24-02-17,51.17,93.34,138,Moderate
Visakhapatnam,25-02-17,54.92,100.52,129,Moderate
Visakhapatnam,26-02-17,72.35,120.28,122,Moderate
Visakhapatnam,27-02-17,68,134.8,160,Moderate
Visakhapatnam,28-02-17,67.1,124.23,151,Moderate
Visakhapatnam,01-03-17,84.69,175.98,175,Moderate
Visakhapatnam,02-03-17,72.19,142.93,151,Moderate
Visakhapatnam,03-03-17,76.47,174.14,172,Moderate
Visakhapatnam,04-03-17,52.09,115.14,159,Moderate
Visakhapatnam,05-03-17,29.71,62.1,86,Satisfactory
Visakhapatnam,06-03-17,22.3,53.71,117,Moderate
Visakhapatnam,07-03-17,24.57,58.88,118,Moderate
Visakhapatnam,08-03-17,19.72,42.65,108,Moderate
Visakhapatnam,09-03-17,22.26,51.86,106,Moderate
Visakhapatnam,10-03-17,26.23,61.07,62,Satisfactory
Visakhapatnam,11-03-17,28.4,45.37,122,Moderate
Visakhapatnam,12-03-17,45.77,82.12,67,Satisfactory
Visakhapatnam,13-03-17,50.47,94.74,90,Satisfactory
Visakhapatnam,14-03-17,42.41,78.96,169,Moderate
Visakhapatnam,15-03-17,36.17,62.62,112,Moderate
Visakhapatnam,16-03-17,36.92,78.56,114,Moderate
Visakhapatnam,17-03-17,40.35,85.47,126,Moderate
Visakhapatnam,18-03-17,47.45,99.17,129,Moderate
Visakhapatnam,19-03-17,51.6,107.27,106,Moderate
Visakhapatnam,20-03-17,56.22,109.69,147,Moderate
Visakhapatnam,21-03-17,48.4,84.08,136,Moderate
Visakhapatnam,22-03-17,47.43,92.46,127,Moderate
Visakhapatnam,23-03-17,48.72,108.98,97,Satisfactory
Visakhapatnam,24-03-17,52.68,123.59,144,Moderate
Visakhapatnam,25-03-17,33.5,96.75,115,Moderate
Visakhapatnam,26-03-17,,,,
Visakhapatnam,27-03-17,41.75,105.5,,
Visakhapatnam,28-03-17,33.09,116.29,,
Visakhapatnam,29-03-17,30.71,82.42,94,Satisfactory
Visakhapatnam,30-03-17,30.48,92.82,134,Moderate
Visakhapatnam,31-03-17,30.66,110,140,Moderate
Visakhapatnam,01-04-17,33.98,96.5,140,Moderate
Visakhapatnam,02-04-17,32.45,103.49,106,Moderate
Visakhapatnam,03-04-17,28.03,75.36,98,Satisfactory
Visakhapatnam,04-04-17,30.18,86.28,128,Moderate
Visakhapatnam,05-04-17,39.15,96.82,136,Moderate
Visakhapatnam,06-04-17,46.38,104.17,142,Moderate
Visakhapatnam,07-04-17,45.34,99.45,152,Moderate
Visakhapatnam,08-04-17,45.08,98,149,Moderate
Visakhapatnam,09-04-17,30.88,66.79,94,Satisfactory
Visakhapatnam,10-04-17,43.29,90.62,,
Visakhapatnam,11-04-17,28.6,81.5,131,Moderate
Visakhapatnam,12-04-17,,,,
Visakhapatnam,13-04-17,,,,
Visakhapatnam,14-04-17,,,,
Visakhapatnam,15-04-17,,,,
Visakhapatnam,16-04-17,,,,
Visakhapatnam,17-04-17,,,,
Visakhapatnam,18-04-17,,,,
Visakhapatnam,19-04-17,,,,
Visakhapatnam,20-04-17,,,,
Visakhapatnam,21-04-17,,,,
Visakhapatnam,22-04-17,,,,
Visakhapatnam,23-04-17,,,,
Visakhapatnam,24-04-17,,,,
Visakhapatnam,25-04-17,,,,
Visakhapatnam,26-04-17,,,,
Visakhapatnam,27-04-17,,,,
Visakhapatnam,28-04-17,,,,
Visakhapatnam,29-04-17,,,,
Visakhapatnam,30-04-17,,,,
Visakhapatnam,01-05-17,,,,
Visakhapatnam,02-05-17,,,,
Visakhapatnam,03-05-17,,,,
Visakhapatnam,04-05-17,,,,
Visakhapatnam,05-05-17,,,,
Visakhapatnam,06-05-17,,,,
Visakhapatnam,07-05-17,,,,
Visakhapatnam,08-05-17,,,,
Visakhapatnam,09-05-17,,,,
Visakhapatnam,10-05-17,,,,
Visakhapatnam,11-05-17,,,,
Visakhapatnam,12-05-17,,,,
Visakhapatnam,13-05-17,,,,
Visakhapatnam,14-05-17,,,,
Visakhapatnam,15-05-17,,,,
Visakhapatnam,16-05-17,,,,
Visakhapatnam,17-05-17,,,,
Visakhapatnam,18-05-17,,,,
Visakhapatnam,19-05-17,,,,
Visakhapatnam,20-05-17,,,,
Visakhapatnam,21-05-17,,,,
Visakhapatnam,22-05-17,,,,
Visakhapatnam,23-05-17,,,,
Visakhapatnam,24-05-17,,,,
Visakhapatnam,25-05-17,,,,
Visakhapatnam,26-05-17,,,,
Visakhapatnam,27-05-17,,,,
Visakhapatnam,28-05-17,,,,
Visakhapatnam,29-05-17,,,,
Visakhapatnam,30-05-17,,,,
Visakhapatnam,31-05-17,,,,
Visakhapatnam,01-06-17,,,,
Visakhapatnam,02-06-17,,,,
Visakhapatnam,03-06-17,,,,
Visakhapatnam,04-06-17,,,,
Visakhapatnam,05-06-17,,,,
Visakhapatnam,06-06-17,,,,
Visakhapatnam,07-06-17,,,,
Visakhapatnam,08-06-17,,,,
Visakhapatnam,09-06-17,,,,
Visakhapatnam,10-06-17,,,,
Visakhapatnam,11-06-17,,,,
Visakhapatnam,12-06-17,,,,
Visakhapatnam,13-06-17,,,,
Visakhapatnam,14-06-17,,,,
Visakhapatnam,15-06-17,,,,
Visakhapatnam,16-06-17,,,,
Visakhapatnam,17-06-17,,,,
Visakhapatnam,18-06-17,,,,
Visakhapatnam,19-06-17,,,,
Visakhapatnam,20-06-17,,,,
Visakhapatnam,21-06-17,,,,
Visakhapatnam,22-06-17,,,,
Visakhapatnam,23-06-17,,,,
Visakhapatnam,24-06-17,,,,
Visakhapatnam,25-06-17,,,,
Visakhapatnam,26-06-17,,,,
Visakhapatnam,27-06-17,,,,
Visakhapatnam,28-06-17,,,,
Visakhapatnam,29-06-17,,,,
Visakhapatnam,30-06-17,,,,
Visakhapatnam,01-07-17,,,,
Visakhapatnam,02-07-17,,,,
Visakhapatnam,03-07-17,,,,
Visakhapatnam,04-07-17,,,,
Visakhapatnam,05-07-17,,,,
Visakhapatnam,06-07-17,,,,
Visakhapatnam,07-07-17,,,,
Visakhapatnam,08-07-17,,,,
Visakhapatnam,09-07-17,,,,
Visakhapatnam,10-07-17,,,,
Visakhapatnam,11-07-17,,,,
Visakhapatnam,12-07-17,,,,
Visakhapatnam,13-07-17,,,,
Visakhapatnam,14-07-17,,,,
Visakhapatnam,15-07-17,,,,
Visakhapatnam,16-07-17,,,,
Visakhapatnam,17-07-17,,,,
Visakhapatnam,18-07-17,,,,
Visakhapatnam,19-07-17,,,,
Visakhapatnam,20-07-17,,,,
Visakhapatnam,21-07-17,,,,
Visakhapatnam,22-07-17,,,,
Visakhapatnam,23-07-17,,,,
Visakhapatnam,24-07-17,,,,
Visakhapatnam,25-07-17,,,,
Visakhapatnam,26-07-17,,,,
Visakhapatnam,27-07-17,,,,
Visakhapatnam,28-07-17,,,,
Visakhapatnam,29-07-17,,,,
Visakhapatnam,30-07-17,,,,
Visakhapatnam,31-07-17,,,,
Visakhapatnam,01-08-17,,,,
Visakhapatnam,02-08-17,,,,
Visakhapatnam,03-08-17,,,,
Visakhapatnam,04-08-17,,,,
Visakhapatnam,05-08-17,,,,
Visakhapatnam,06-08-17,,,,
Visakhapatnam,07-08-17,,,,
Visakhapatnam,08-08-17,,,,
Visakhapatnam,09-08-17,,,,
Visakhapatnam,10-08-17,,,,
Visakhapatnam,11-08-17,,,,
Visakhapatnam,12-08-17,,,,
Visakhapatnam,13-08-17,,,,
Visakhapatnam,14-08-17,,,,
Visakhapatnam,15-08-17,,,,
Visakhapatnam,16-08-17,,,,
Visakhapatnam,17-08-17,,,,
Visakhapatnam,18-08-17,,,,
Visakhapatnam,19-08-17,,,,
Visakhapatnam,20-08-17,,,,
Visakhapatnam,21-08-17,,,,
Visakhapatnam,22-08-17,,,,
Visakhapatnam,23-08-17,,,,
Visakhapatnam,24-08-17,,,,
Visakhapatnam,25-08-17,,,,
Visakhapatnam,26-08-17,,,,
Visakhapatnam,27-08-17,,,,
Visakhapatnam,28-08-17,,,,
Visakhapatnam,29-08-17,,,,
Visakhapatnam,30-08-17,,,,
Visakhapatnam,31-08-17,,,,
Visakhapatnam,01-09-17,,,,
Visakhapatnam,02-09-17,,,,
Visakhapatnam,03-09-17,,,,
Visakhapatnam,04-09-17,,,,
Visakhapatnam,05-09-17,,,,
Visakhapatnam,06-09-17,,,,
Visakhapatnam,07-09-17,,,,
Visakhapatnam,08-09-17,,,,
Visakhapatnam,09-09-17,,,,
Visakhapatnam,10-09-17,,,,
Visakhapatnam,11-09-17,,,,
Visakhapatnam,12-09-17,,,,
Visakhapatnam,13-09-17,,,,
Visakhapatnam,14-09-17,,,,
Visakhapatnam,15-09-17,,,,
Visakhapatnam,16-09-17,,,,
Visakhapatnam,17-09-17,,,,
Visakhapatnam,18-09-17,,,,
Visakhapatnam,19-09-17,,,,
Visakhapatnam,20-09-17,,,,
Visakhapatnam,21-09-17,,,,
Visakhapatnam,22-09-17,,,,
Visakhapatnam,23-09-17,,,,
Visakhapatnam,24-09-17,,,,
Visakhapatnam,25-09-17,,,,
Visakhapatnam,26-09-17,,,,
Visakhapatnam,27-09-17,,,,
Visakhapatnam,28-09-17,,,,
Visakhapatnam,29-09-17,,,,
Visakhapatnam,30-09-17,,,,
Visakhapatnam,01-10-17,17.67,44.56,,
Visakhapatnam,02-10-17,23.36,52.29,,
Visakhapatnam,03-10-17,8.06,41.55,,
Visakhapatnam,04-10-17,18.44,56.15,,
Visakhapatnam,05-10-17,7,26,,
Visakhapatnam,06-10-17,8.88,21.41,,
Visakhapatnam,07-10-17,9.66,35.62,,
Visakhapatnam,08-10-17,7.79,30,,
Visakhapatnam,09-10-17,8.6,30.57,,
Visakhapatnam,10-10-17,,,,
Visakhapatnam,11-10-17,,,,
Visakhapatnam,12-10-17,,,,
Visakhapatnam,13-10-17,,,,
Visakhapatnam,14-10-17,,,,
Visakhapatnam,15-10-17,,,,
Visakhapatnam,16-10-17,,,,
Visakhapatnam,17-10-17,,,,
Visakhapatnam,18-10-17,,,,
Visakhapatnam,19-10-17,60.42,102.42,,
Visakhapatnam,20-10-17,,,,
Visakhapatnam,21-10-17,52.33,138.58,,
Visakhapatnam,22-10-17,,,,
Visakhapatnam,23-10-17,48.95,95.65,,
Visakhapatnam,24-10-17,20,36,,
Visakhapatnam,25-10-17,,,,
Visakhapatnam,26-10-17,,,,
Visakhapatnam,27-10-17,18,46,,
Visakhapatnam,28-10-17,,,,
Visakhapatnam,29-10-17,,,,
Visakhapatnam,30-10-17,,,,
Visakhapatnam,31-10-17,55.84,119.76,116,Moderate
Visakhapatnam,01-11-17,47.12,96.39,149,Moderate
Visakhapatnam,02-11-17,54.15,100.96,144,Moderate
Visakhapatnam,03-11-17,39.54,83.03,141,Moderate
Visakhapatnam,04-11-17,27.6,67.98,86,Satisfactory
Visakhapatnam,05-11-17,23.59,57.01,82,Satisfactory
Visakhapatnam,06-11-17,22.41,48.12,70,Satisfactory
Visakhapatnam,07-11-17,28.03,55.26,94,Satisfactory
Visakhapatnam,08-11-17,29.4,61.49,85,Satisfactory
Visakhapatnam,09-11-17,42.25,81.14,90,Satisfactory
Visakhapatnam,10-11-17,54.75,97.61,99,Satisfactory
Visakhapatnam,11-11-17,60.62,109.46,148,Moderate
Visakhapatnam,12-11-17,56.4,98.27,150,Moderate
Visakhapatnam,13-11-17,33.02,72.5,130,Moderate
Visakhapatnam,14-11-17,30.55,54.72,93,Satisfactory
Visakhapatnam,15-11-17,13.1,27.08,85,Satisfactory
Visakhapatnam,16-11-17,6.48,22.89,64,Satisfactory
Visakhapatnam,17-11-17,7.8,18.72,63,Satisfactory
Visakhapatnam,18-11-17,10.89,28.9,58,Satisfactory
Visakhapatnam,19-11-17,15.12,28.67,52,Satisfactory
Visakhapatnam,20-11-17,13.71,28.68,74,Satisfactory
Visakhapatnam,21-11-17,38.17,61.47,62,Satisfactory
Visakhapatnam,22-11-17,61.5,106.56,95,Satisfactory
Visakhapatnam,23-11-17,67.51,130.08,120,Moderate
Visakhapatnam,24-11-17,72.41,138.21,161,Moderate
Visakhapatnam,25-11-17,69.52,119.5,174,Moderate
Visakhapatnam,26-11-17,70,124.86,175,Moderate
Visakhapatnam,27-11-17,62.29,125.91,153,Moderate
Visakhapatnam,28-11-17,82.35,172.13,158,Moderate
Visakhapatnam,29-11-17,51.25,133.9,138,Moderate
Visakhapatnam,30-11-17,56.05,92.98,116,Moderate
Visakhapatnam,01-12-17,61.99,126.25,122,Moderate
Visakhapatnam,02-12-17,71.27,124.88,165,Moderate
Visakhapatnam,03-12-17,69.02,114.81,157,Moderate
Visakhapatnam,04-12-17,75.65,123.44,162,Moderate
Visakhapatnam,05-12-17,98.32,184.65,207,Poor
Visakhapatnam,06-12-17,101.28,178.5,230,Poor
Visakhapatnam,07-12-17,83.65,141.02,195,Moderate
Visakhapatnam,08-12-17,60.98,112.99,155,Moderate
Visakhapatnam,09-12-17,55.61,111.86,104,Moderate
Visakhapatnam,10-12-17,77.81,160.8,148,Moderate
Visakhapatnam,11-12-17,72.49,126.78,132,Moderate
Visakhapatnam,12-12-17,76.95,128.31,159,Moderate
Visakhapatnam,13-12-17,80.72,149.08,169,Moderate
Visakhapatnam,14-12-17,66.31,97.69,128,Moderate
Visakhapatnam,15-12-17,66.12,97.87,125,Moderate
Visakhapatnam,16-12-17,83.31,163.67,155,Moderate
Visakhapatnam,17-12-17,92.11,181.98,206,Poor
Visakhapatnam,18-12-17,72.64,139.11,158,Moderate
Visakhapatnam,19-12-17,55.81,121.39,131,Moderate
Visakhapatnam,20-12-17,72.83,137.31,124,Moderate
Visakhapatnam,21-12-17,67.7,110.88,142,Moderate
Visakhapatnam,22-12-17,89.92,178.94,164,Moderate
Visakhapatnam,23-12-17,113.04,195.51,251,Poor
Visakhapatnam,24-12-17,117.2,183.31,268,Poor
Visakhapatnam,25-12-17,115.56,168.7,292,Poor
Visakhapatnam,26-12-17,123.9,202.38,296,Poor
Visakhapatnam,27-12-17,101.93,176.88,290,Poor
Visakhapatnam,28-12-17,88.29,195.79,203,Poor
Visakhapatnam,29-12-17,52.25,103.4,160,Moderate
Visakhapatnam,30-12-17,58.56,100.61,99,Satisfactory
Visakhapatnam,31-12-17,67.75,113.01,129,Moderate
Visakhapatnam,01-01-18,59.73,99.04,131,Moderate
Visakhapatnam,02-01-18,64.22,106.57,125,Moderate
Visakhapatnam,03-01-18,72.28,132.6,132,Moderate
Visakhapatnam,04-01-18,112.67,234.51,231,Poor
Visakhapatnam,05-01-18,89.89,183.69,233,Poor
Visakhapatnam,06-01-18,106.06,218.15,231,Poor
Visakhapatnam,07-01-18,92.74,200.4,230,Poor
Visakhapatnam,08-01-18,100.71,196.05,229,Poor
Visakhapatnam,09-01-18,63.83,116.56,150,Moderate
Visakhapatnam,10-01-18,98.05,191.53,192,Moderate
Visakhapatnam,11-01-18,123.81,289.19,279,Poor
Visakhapatnam,12-01-18,128.34,254.08,305,Very Poor
Visakhapatnam,13-01-18,117.2,210.61,293,Poor
Visakhapatnam,14-01-18,199.94,283,334,Very Poor
Visakhapatnam,15-01-18,113.89,203.02,320,Very Poor
Visakhapatnam,16-01-18,123.38,233.26,284,Poor
Visakhapatnam,17-01-18,104.12,200.75,297,Poor
Visakhapatnam,18-01-18,83.42,168.22,189,Moderate
Visakhapatnam,19-01-18,85.14,187.51,180,Moderate
Visakhapatnam,20-01-18,103.95,249.97,229,Poor
Visakhapatnam,21-01-18,90.25,199.35,224,Poor
Visakhapatnam,22-01-18,93.18,213.01,200,Moderate
Visakhapatnam,23-01-18,108.47,262.9,226,Poor
Visakhapatnam,24-01-18,,,,
Visakhapatnam,25-01-18,,,,
Visakhapatnam,26-01-18,,,,
Visakhapatnam,27-01-18,71.62,124.52,,
Visakhapatnam,28-01-18,83.94,152.19,182,Moderate
Visakhapatnam,29-01-18,87.12,156.83,176,Moderate
Visakhapatnam,30-01-18,95.29,202.2,219,Poor
Visakhapatnam,31-01-18,92.94,187.71,215,Poor
Visakhapatnam,01-02-18,73.77,168.36,179,Moderate
Visakhapatnam,02-02-18,81.05,210.94,172,Moderate
Visakhapatnam,03-02-18,78.53,205.06,164,Moderate
Visakhapatnam,04-02-18,63.4,191.95,169,Moderate
Visakhapatnam,05-02-18,65.06,179.27,162,Moderate
Visakhapatnam,06-02-18,69.68,183.64,150,Moderate
Visakhapatnam,07-02-18,62.76,139.55,136,Moderate
Visakhapatnam,08-02-18,51.09,114.01,116,Moderate
Visakhapatnam,09-02-18,49.31,125.65,112,Moderate
Visakhapatnam,10-02-18,52.48,119.12,99,Satisfactory
Visakhapatnam,11-02-18,72.97,129.71,140,Moderate
Visakhapatnam,12-02-18,72.05,116.58,136,Moderate
Visakhapatnam,13-02-18,65.12,122.26,144,Moderate
Visakhapatnam,14-02-18,52.38,113.91,121,Moderate
Visakhapatnam,15-02-18,67.26,169.98,134,Moderate
Visakhapatnam,16-02-18,72.41,150.5,137,Moderate
Visakhapatnam,17-02-18,82.74,155.27,169,Moderate
Visakhapatnam,18-02-18,66.72,112.92,136,Moderate
Visakhapatnam,19-02-18,78.83,143.59,148,Moderate
Visakhapatnam,20-02-18,81.56,161.53,174,Moderate
Visakhapatnam,21-02-18,72.27,183.23,156,Moderate
Visakhapatnam,22-02-18,71.19,194.15,160,Moderate
Visakhapatnam,23-02-18,76.45,188.84,157,Moderate
Visakhapatnam,24-02-18,86.82,256.85,195,Moderate
Visakhapatnam,25-02-18,61.99,250.5,232,Poor
Visakhapatnam,26-02-18,58.94,171.6,182,Moderate
Visakhapatnam,27-02-18,48.33,136.39,131,Moderate
Visakhapatnam,28-02-18,50.69,151.74,128,Moderate
Visakhapatnam,01-03-18,56.85,149.89,142,Moderate
Visakhapatnam,02-03-18,54.86,138.5,124,Moderate
Visakhapatnam,03-03-18,37.05,124.78,118,Moderate
Visakhapatnam,04-03-18,31.85,118.47,115,Moderate
Visakhapatnam,05-03-18,47.48,133.72,121,Moderate
Visakhapatnam,06-03-18,48.65,123.68,124,Moderate
Visakhapatnam,07-03-18,64.04,147.36,115,Moderate
Visakhapatnam,08-03-18,50.73,96.61,124,Moderate
Visakhapatnam,09-03-18,45.48,84.41,85,Satisfactory
Visakhapatnam,10-03-18,60.64,143.53,114,Moderate
Visakhapatnam,11-03-18,63.92,142.07,126,Moderate
Visakhapatnam,12-03-18,57.28,125.83,120,Moderate
Visakhapatnam,13-03-18,48.89,122.96,112,Moderate
Visakhapatnam,14-03-18,39.85,123.78,117,Moderate
Visakhapatnam,15-03-18,42.34,107.78,109,Moderate
Visakhapatnam,16-03-18,42.47,83.23,99,Satisfactory
Visakhapatnam,17-03-18,96.1,175.91,148,Moderate
Visakhapatnam,18-03-18,93.98,157.14,224,Poor
Visakhapatnam,19-03-18,67.56,108.03,168,Moderate
Visakhapatnam,20-03-18,55.97,106.51,105,Moderate
Visakhapatnam,21-03-18,60.63,120.63,107,Moderate
Visakhapatnam,22-03-18,51.64,108.06,110,Moderate
Visakhapatnam,23-03-18,55.66,139.74,121,Moderate
Visakhapatnam,24-03-18,54.05,115.06,116,Moderate
Visakhapatnam,25-03-18,45.64,97.95,106,Moderate
Visakhapatnam,26-03-18,51.89,114.38,99,Satisfactory
Visakhapatnam,27-03-18,48.2,107.48,110,Moderate
Visakhapatnam,28-03-18,30.53,74.44,88,Satisfactory
Visakhapatnam,29-03-18,27.49,67.21,71,Satisfactory
Visakhapatnam,30-03-18,29.82,75.32,73,Satisfactory
Visakhapatnam,31-03-18,38.7,94.22,82,Satisfactory
Visakhapatnam,01-04-18,36.96,88.07,101,Moderate
Visakhapatnam,02-04-18,29.16,87.32,95,Satisfactory
Visakhapatnam,03-04-18,22.21,55.07,62,Satisfactory
Visakhapatnam,04-04-18,23.84,69.72,70,Satisfactory
Visakhapatnam,05-04-18,27.42,71.41,72,Satisfactory
Visakhapatnam,06-04-18,38.43,102.08,89,Satisfactory
Visakhapatnam,07-04-18,36.88,82.95,95,Satisfactory
Visakhapatnam,08-04-18,23.42,42.92,84,Satisfactory
Visakhapatnam,09-04-18,39.79,89.78,75,Satisfactory
Visakhapatnam,10-04-18,47.17,97.93,90,Satisfactory
Visakhapatnam,11-04-18,29.43,69.38,85,Satisfactory
Visakhapatnam,12-04-18,22.09,54.98,59,Satisfactory
Visakhapatnam,13-04-18,28.25,83.68,81,Satisfactory
Visakhapatnam,14-04-18,18.89,55.15,54,Satisfactory
Visakhapatnam,15-04-18,15.53,54.14,66,Satisfactory
Visakhapatnam,16-04-18,17.15,57.66,55,Satisfactory
Visakhapatnam,17-04-18,27.23,85.09,78,Satisfactory
Visakhapatnam,18-04-18,19.46,66.45,71,Satisfactory
Visakhapatnam,19-04-18,17.86,65.64,66,Satisfactory
Visakhapatnam,20-04-18,16.36,69.43,65,Satisfactory
Visakhapatnam,21-04-18,21.74,83.35,80,Satisfactory
Visakhapatnam,22-04-18,15.93,66.29,76,Satisfactory
Visakhapatnam,23-04-18,26.78,107.32,,
Visakhapatnam,24-04-18,29.64,86.19,98,Satisfactory
Visakhapatnam,25-04-18,25.81,87.92,86,Satisfactory
Visakhapatnam,26-04-18,21.97,81.58,76,Satisfactory
Visakhapatnam,27-04-18,16.34,52.24,77,Satisfactory
Visakhapatnam,28-04-18,13.9,54.07,49,Good
Visakhapatnam,29-04-18,17.59,69.48,60,Satisfactory
Visakhapatnam,30-04-18,14.44,60.54,67,Satisfactory
Visakhapatnam,01-05-18,14.65,58.94,65,Satisfactory
Visakhapatnam,02-05-18,31.6,127.69,91,Satisfactory
Visakhapatnam,03-05-18,23.95,75.02,,
Visakhapatnam,04-05-18,22.42,81.52,84,Satisfactory
Visakhapatnam,05-05-18,18.79,72.55,77,Satisfactory
Visakhapatnam,06-05-18,14.83,77.05,70,Satisfactory
Visakhapatnam,07-05-18,16.6,72.27,81,Satisfactory
Visakhapatnam,08-05-18,19.95,87.8,84,Satisfactory
Visakhapatnam,09-05-18,19.27,81.33,102,Moderate
Visakhapatnam,10-05-18,20.57,94.77,90,Satisfactory
Visakhapatnam,11-05-18,9.35,58.97,77,Satisfactory
Visakhapatnam,12-05-18,81.14,64.46,119,Moderate
Visakhapatnam,13-05-18,16.11,71.82,130,Moderate
Visakhapatnam,14-05-18,15.15,56.46,,
Visakhapatnam,15-05-18,25.41,87.91,81,Satisfactory
Visakhapatnam,16-05-18,17.96,78.44,76,Satisfactory
Visakhapatnam,17-05-18,12,71.64,79,Satisfactory
Visakhapatnam,18-05-18,20.89,89.72,69,Satisfactory
Visakhapatnam,19-05-18,20.64,84.06,101,Moderate
Visakhapatnam,20-05-18,16.73,76.61,76,Satisfactory
Visakhapatnam,21-05-18,19.4,73.38,,
Visakhapatnam,22-05-18,14.85,66.39,75,Satisfactory
Visakhapatnam,23-05-18,11.81,53.12,60,Satisfactory
Visakhapatnam,24-05-18,13.64,50.59,47,Good
Visakhapatnam,25-05-18,11.32,39.54,44,Good
Visakhapatnam,26-05-18,13.25,31.62,40,Good
Visakhapatnam,27-05-18,14.42,43.25,38,Good
Visakhapatnam,28-05-18,25.1,76.72,56,Satisfactory
Visakhapatnam,29-05-18,27.11,80.88,87,Satisfactory
Visakhapatnam,30-05-18,37.85,106.22,98,Satisfactory
Visakhapatnam,31-05-18,34.18,107.24,103,Moderate
Visakhapatnam,01-06-18,39.17,102.24,107,Moderate
Visakhapatnam,02-06-18,30.78,86.36,89,Satisfactory
Visakhapatnam,03-06-18,38.25,121.95,90,Satisfactory
Visakhapatnam,04-06-18,45.63,89.52,,
Visakhapatnam,05-06-18,57.79,144.62,124,Moderate
Visakhapatnam,06-06-18,35.24,84.35,101,Moderate
Visakhapatnam,07-06-18,28.43,68.43,82,Satisfactory
Visakhapatnam,08-06-18,51.33,124.02,,
Visakhapatnam,09-06-18,36.75,83.33,95,Satisfactory
Visakhapatnam,10-06-18,28.69,66.84,81,Satisfactory
Visakhapatnam,11-06-18,30.94,87.54,82,Satisfactory
Visakhapatnam,12-06-18,35.48,100.2,83,Satisfactory
Visakhapatnam,13-06-18,35.64,136.51,105,Moderate
Visakhapatnam,14-06-18,38.98,148.5,126,Moderate
Visakhapatnam,15-06-18,53.56,188.11,151,Moderate
Visakhapatnam,16-06-18,50.78,173.25,158,Moderate
Visakhapatnam,17-06-18,,,147,Moderate
Visakhapatnam,18-06-18,,,,
Visakhapatnam,19-06-18,18.21,78.35,,
Visakhapatnam,20-06-18,33.71,129.48,,
Visakhapatnam,21-06-18,27.7,106.31,112,Moderate
Visakhapatnam,22-06-18,27.05,74.19,92,Satisfactory
Visakhapatnam,23-06-18,26.17,97.3,79,Satisfactory
Visakhapatnam,24-06-18,30.25,95.68,101,Moderate
